account_node,graph_louvain_community,graph_betweenness,graph_pagerank,graph_fan_in_out_ratio
802C02D00,250,0.0,8.256837729459909e-06,1.0
80A717600,250,0.0,1.531111595884167e-05,0.0
80EAD49A0,251,0.0,8.256837729459909e-06,2.0
80F1D20C0,251,0.0,1.1783976844150791e-05,0.0
811B67170,252,0.0,8.256837729459909e-06,1.0
812393770,252,0.0,1.531111595884167e-05,0.0
8006F9290,253,0.0,8.256837729459909e-06,2.0
800B17190,253,0.0,1.1783976844150791e-05,0.5
81097BCA0,254,0.0,5.9340006988771e-05,0.3333333333333333
80018F640,255,0.0,8.256837729459909e-06,2.0
800438FF0,255,0.0,1.1783976844150791e-05,0.5
813B1E3E1,256,0.0,1.1783976844150791e-05,1.5
813E3BDC1,256,0.0,1.1701729473007251e-05,0.0
80099BAE0,76,0.0,8.311399867716372e-06,0.0
803B729F0,257,0.0,8.256837729459909e-06,1.0
804031D90,257,0.0,1.531111595884167e-05,0.0
808B41100,258,0.0,1.1783976844150791e-05,1.0
8138B2470,258,0.0,1.3424175344780922e-05,0.0
80027EB70,259,0.0,1.002040728680535e-05,2.0
80069CB70,259,0.0,4.1339275166546455e-05,0.3333333333333333
80A1DC0A0,212,0.0,8.382903213088635e-06,0.5
80A7E7A80,212,0.0,1.54154030545126e-05,0.5
80937A690,260,0.0,8.256837729459909e-06,1.0
80DFF6E30,260,0.0,1.531111595884167e-05,0.0
811C3A880,261,0.0,1.531111595884167e-05,1.0
811DCEA30,261,0.0,1.5064373845411056e-05,0.0
813824070,32,0.0,8.300382656801772e-06,0.0
8005E4980,262,0.0,8.256837729459909e-06,4.0
8026D8E00,262,0.0,1.002040728680535e-05,0.5
80AEB4990,263,0.0,1.4463470640261736e-05,1.0
8001864F0,264,0.0,1.531111595884167e-05,2.0
800B3CA80,264,0.0,1.1660605787435482e-05,1.5
8026393C0,265,0.0,3.379842235911546e-05,0.5
801F219C0,266,0.0,8.256837729459909e-06,3.0
813ECF670,266,0.0,1.0608263805920497e-05,0.0
806C6F310,267,0.0,1.4463470640261736e-05,1.0
80E29FEF0,267,0.0,1.4463470640261736e-05,0.0
100428930,268,0.0,1.531111595884167e-05,28.0
80CE2DBB0,268,0.0,8.499964019315307e-06,0.0
100428858,247,0.0,8.256837729459909e-06,113.0
809074740,247,0.0,8.319264970427889e-06,0.0
800DFF5B0,269,0.0,8.256837729459909e-06,2.0
8072ACC80,269,0.0,1.1783976844150791e-05,0.0
81241AB70,270,0.0,8.256837729459909e-06,1.0
8129E4000,270,0.0,1.531111595884167e-05,0.0
800048030,271,0.0,3.379842235911546e-05,0.5
808A28F20,272,0.0,1.4463470640261736e-05,1.0
808C4D3A0,272,0.0,1.4463470640261736e-05,0.0
800093EE0,273,0.0,8.256837729459909e-06,3.0
807671820,273,0.0,1.0608263805920497e-05,1.0
80FCA5A80,1015,0.0,8.357215173412262e-06,0.0
80303F650,274,0.0,8.256837729459909e-06,2.0
8042DB360,274,0.0,1.1783976844150791e-05,0.0
800858E20,275,0.0,8.256837729459909e-06,1.0
8032B3C40,275,0.0,1.531111595884167e-05,0.0
804A351B0,276,0.0,8.256837729459909e-06,1.0
804B64470,276,0.0,1.531111595884167e-05,0.5
8084FE190,277,0.0,3.379842235911546e-05,0.5
809252550,91,0.0,8.304174679462898e-06,0.0
8040A6180,278,0.0,8.256837729459909e-06,1.0
8055CC220,278,0.0,1.531111595884167e-05,0.0
803F48BC0,279,0.0,8.256837729459909e-06,1.0
807A1CB10,279,0.0,1.531111595884167e-05,0.0
809385540,280,0.0,8.256837729459909e-06,1.0
80BE0C840,280,0.0,1.531111595884167e-05,0.0
8038C9900,281,0.0,5.9340006988771e-05,0.3333333333333333
800426970,282,0.0,2.067010355106356e-05,0.6666666666666666
80D3B36D0,282,0.0,1.7142964436372685e-05,0.0
8070C6DD0,283,0.0,8.256837729459909e-06,1.0
80D34AE90,283,0.0,1.8838255073532552e-05,0.0
8015D6C40,284,0.0,8.256837729459909e-06,1.0
8043A77B0,284,0.0,1.531111595884167e-05,0.0
81098A320,285,0.0,8.256837729459909e-06,1.0
8112B5650,285,0.0,1.531111595884167e-05,0.0
807377F30,286,0.0,8.256837729459909e-06,1.0
807518A40,286,0.0,1.531111595884167e-05,0.5
801AB5EC0,76,0.0,1.1783976844150791e-05,0.5
807B087A0,76,0.0,1.859151296010193e-05,0.0
80F625A40,1015,0.0,8.357215173412262e-06,0.0
80656F900,287,0.0,8.256837729459909e-06,1.0
806570280,287,0.0,1.531111595884167e-05,0.0
8094EF170,288,0.0,8.256837729459909e-06,1.0
8095C78D0,288,0.0,1.531111595884167e-05,0.0
80561F250,289,0.0,8.256837729459909e-06,2.0
80562FAC0,289,0.0,1.1783976844150791e-05,0.0
81468EAE1,290,0.0,8.256837729459909e-06,1.0
8147E0B41,290,0.0,1.531111595884167e-05,0.0
80CF1E440,291,0.0,3.379842235911546e-05,0.5
801AF6050,292,0.0,8.256837729459909e-06,2.0
802C1B590,292,0.0,1.1783976844150791e-05,0.0
803341270,293,0.0,1.860122591412962e-05,0.6666666666666666
801E29830,294,0.0,8.256837729459909e-06,1.0
80D23E2D0,294,0.0,1.531111595884167e-05,0.0
80BDD6850,295,0.0,8.256837729459909e-06,1.0
80BDD7980,295,0.0,1.531111595884167e-05,0.0
8007D5170,296,0.0,8.256837729459909e-06,1.0
8017001D0,296,0.0,1.531111595884167e-05,0.5
80FB54810,297,0.0,8.256837729459909e-06,1.0
806E0EE30,297,0.0,1.531111595884167e-05,0.0
80C1BCFA0,91,0.0,8.304174679462898e-06,0.0
800BD7870,298,0.0,8.256837729459909e-06,1.0
8066860F0,298,0.0,1.531111595884167e-05,0.5
80D9542C0,299,0.0,1.531111595884167e-05,0.5
81062AD60,299,0.0,2.1871909961362203e-05,0.0
802563620,300,0.0,8.256837729459909e-06,1.0
8067CDB90,300,0.0,1.531111595884167e-05,0.5
80A294120,301,0.0,8.256837729459909e-06,1.0
80A7CF6F0,301,0.0,1.531111595884167e-05,0.0
800288D50,302,0.0,8.256837729459909e-06,2.0
800BE9B10,302,0.0,1.1783976844150791e-05,0.5
801CC5B70,303,0.0,8.256837729459909e-06,1.0
80C81CAB0,303,0.0,1.531111595884167e-05,0.0
803C0F1C0,304,0.0,8.256837729459909e-06,1.0
80B643AA0,304,0.0,1.531111595884167e-05,0.0
80246E820,305,0.0,8.256837729459909e-06,1.0
805738330,305,0.0,1.531111595884167e-05,0.0
80D6070A0,306,0.0,3.379842235911546e-05,0.5
80A1AA210,307,0.0,8.256837729459909e-06,2.0
80A934B20,307,0.0,1.1783976844150791e-05,0.0
803B78E80,308,0.0,1.1783976844150791e-05,1.0
803E21880,308,0.0,1.3424175344780922e-05,0.0
81441D2D1,309,0.0,1.4463470640261736e-05,1.0
8145538D1,309,0.0,2.15177488696435e-05,0.0
804964D50,310,0.0,1.531111595884167e-05,0.5
8051CE1D0,310,0.0,2.1871909961362203e-05,0.0
807D935C0,311,0.0,3.379842235911546e-05,0.5
8036297F0,312,0.0,3.379842235911546e-05,0.5
80663F960,313,0.0,8.256837729459909e-06,1.0
806A39DF0,313,0.0,1.531111595884167e-05,0.0
80248BA10,314,0.0,3.379842235911546e-05,0.5
809BB3CD0,315,0.0,1.531111595884167e-05,0.5
80BAF45F0,315,0.0,2.1871909961362203e-05,0.0
80D64C530,316,0.0,8.256837729459909e-06,1.0
810AEC330,316,0.0,2.236539418822343e-05,0.0
8029D89F0,317,0.0,8.256837729459909e-06,2.0
806713B70,317,0.0,1.8838255073532552e-05,0.0
80126BA90,76,0.0,1.5351771242376274e-05,0.5
8066FB030,76,0.0,2.1928833043550283e-05,0.0
8013F9DF0,91,0.0,8.304174679462898e-06,0.5
801D49140,91,0.0,1.5346023396823377e-05,0.0
80F2A0080,318,0.0,8.256837729459909e-06,1.0
811F93CF0,318,0.0,1.531111595884167e-05,0.0
80F9C8EB0,319,0.0,8.256837729459909e-06,1.0
80F9C98D0,319,0.0,1.531111595884167e-05,0.0
81006F880,320,0.0,8.256837729459909e-06,2.0
81182F700,320,0.0,1.1783976844150791e-05,0.0
8136C8681,321,0.0,8.256837729459909e-06,1.0
8143780A1,321,0.0,1.531111595884167e-05,0.0
806DECE40,91,0.0,8.304174679462898e-06,0.0
8042BE980,322,0.0,8.256837729459909e-06,1.0
80D2EDE40,322,0.0,1.531111595884167e-05,0.0
8017A0310,323,0.0,8.256837729459909e-06,1.0
81265C570,323,0.0,1.531111595884167e-05,0.0
807CD1370,324,0.0,8.256837729459909e-06,1.0
809BCCCC0,324,0.0,1.531111595884167e-05,0.0
800EAAEF0,325,0.0,8.256837729459909e-06,1.0
801DB6940,325,0.0,1.531111595884167e-05,0.0
802B32C50,326,0.0,8.256837729459909e-06,1.0
809B6CC50,326,0.0,1.531111595884167e-05,0.0
813620670,327,0.0,3.379842235911546e-05,0.5
811943990,328,0.0,3.379842235911546e-05,0.5
8000F6110,329,0.0,8.256837729459909e-06,1.0
8002C7A50,329,0.0,1.531111595884167e-05,0.5
8021312B0,330,0.0,8.256837729459909e-06,3.0
8130B91B0,330,0.0,1.0608263805920497e-05,0.0
80D088750,76,0.0,8.311399867716372e-06,0.0
800F46EC0,91,0.0,8.304174679462898e-06,1.0
808B68430,91,0.0,1.1801430563141643e-05,0.5
80599C4F0,331,0.0,1.4135402920611378e-05,0.3333333333333333
808FB02C0,331,0.0,2.077844429427544e-05,0.0
8021F24D0,332,0.0,1.531111595884167e-05,0.5
8025187E0,332,0.0,2.1871909961362203e-05,0.0
8071E64A0,333,0.0,3.379842235911546e-05,0.5
802FEFB00,334,0.0,8.256837729459909e-06,1.0
8037EDC80,334,0.0,1.531111595884167e-05,0.5
807AD8CB0,335,0.0,8.256837729459909e-06,1.0
807AF1F40,335,0.0,1.531111595884167e-05,0.0
8016A46C0,91,0.0,3.3935500306107245e-05,0.3333333333333333
8063A00A0,336,0.0,8.256837729459909e-06,1.0
8073E0530,336,0.0,1.531111595884167e-05,0.0
80A1B1650,337,0.0,8.256837729459909e-06,1.0
80B2B3EC0,337,0.0,1.531111595884167e-05,0.0
809348E40,338,0.0,8.256837729459909e-06,1.0
80C5A0910,338,0.0,1.531111595884167e-05,0.0
8000CEEE0,339,0.0,8.256837729459909e-06,2.0
80F4E2C50,339,0.0,1.1783976844150791e-05,0.0
802F6BDB0,340,0.0,8.256837729459909e-06,1.0
806631FE0,340,0.0,1.531111595884167e-05,0.0
80E248990,341,0.0,8.256837729459909e-06,1.0
80E28F510,341,0.0,2.236539418822343e-05,0.0
8110EFAD0,342,0.0,8.256837729459909e-06,1.0
8110AA730,342,0.0,2.236539418822343e-05,0.0
801B24EC0,343,0.0,8.256837729459909e-06,1.0
807D6FF30,343,0.0,1.531111595884167e-05,0.5
801D5BDC0,344,0.0,3.379842235911546e-05,0.5
8003F0D10,345,0.0,8.256837729459909e-06,1.0
800D12500,345,0.0,1.531111595884167e-05,0.5
8062D4470,217,0.0,8.311101408147462e-06,0.0
8042151E0,346,0.0,8.256837729459909e-06,1.0
805161A30,346,0.0,1.531111595884167e-05,0.0
8047BCA10,347,0.0,8.256837729459909e-06,1.0
8047BC2B0,347,0.0,1.8838255073532552e-05,0.0
800E0A4A0,348,0.0,8.256837729459909e-06,1.0
800E1A040,348,0.0,1.531111595884167e-05,0.0
8052687F0,349,0.0,8.256837729459909e-06,1.0
8104EF570,349,0.0,1.531111595884167e-05,0.0
800D66360,350,0.0,8.256837729459909e-06,1.0
80673E9C0,350,0.0,1.531111595884167e-05,0.0
8076F33E0,32,0.0,8.300382656801772e-06,0.0
807E07280,351,0.0,8.256837729459909e-06,1.0
807E9C1D0,351,0.0,1.531111595884167e-05,0.5
80DC12810,352,0.0,8.256837729459909e-06,1.0
80E1A3C50,352,0.0,1.531111595884167e-05,0.5
813DF0581,353,0.0,8.256837729459909e-06,1.0
813F4A131,353,0.0,1.531111595884167e-05,0.0
80E4E9690,354,0.0,8.256837729459909e-06,1.0
80E4F3370,354,0.0,1.531111595884167e-05,0.5
809BD5590,355,0.0,3.379842235911546e-05,0.5
800FD32D0,356,0.0,8.256837729459909e-06,1.0
806804960,356,0.0,2.236539418822343e-05,0.0
80240AF60,357,0.0,8.256837729459909e-06,1.0
812811850,357,0.0,1.531111595884167e-05,0.0
80FFB42F0,358,0.0,8.256837729459909e-06,1.0
810085BB0,358,0.0,1.531111595884167e-05,0.5
80A374D10,359,0.0,8.256837729459909e-06,1.0
80A72E3C0,359,0.0,1.531111595884167e-05,0.0
80DE4FF10,76,0.0,8.311399867716372e-06,0.5
802910450,360,0.0,8.256837729459909e-06,1.0
80B762ED0,360,0.0,1.531111595884167e-05,0.0
8029F0000,361,0.0,1.531111595884167e-05,0.5
812109110,361,0.0,2.1871909961362203e-05,0.0
803075950,362,0.0,8.256837729459909e-06,1.0
80308C800,362,0.0,1.531111595884167e-05,0.0
80E5E88B0,363,0.0,8.256837729459909e-06,1.0
80F6680A0,363,0.0,1.531111595884167e-05,0.0
806EB2800,364,0.0,8.256837729459909e-06,1.0
8071CDC30,364,0.0,1.531111595884167e-05,0.0
804C61680,365,0.0,8.256837729459909e-06,2.0
805D7C8F0,365,0.0,1.1783976844150791e-05,0.0
8007E9520,366,0.0,8.256837729459909e-06,1.0
80131A450,366,0.0,1.531111595884167e-05,0.0
807B4BCE0,367,0.0,8.256837729459909e-06,1.0
80DBCD8B0,367,0.0,1.531111595884167e-05,0.0
8002C5EC0,368,0.0,8.256837729459909e-06,2.0
8040059D0,368,0.0,1.1783976844150791e-05,0.0
8003BCBB0,369,0.0,1.002040728680535e-05,0.5
80E122C10,369,0.0,1.6951314459471802e-05,0.0
80A432120,370,0.0,8.256837729459909e-06,1.0
80C1843D0,370,0.0,1.531111595884167e-05,0.0
806F8E8A0,371,0.0,3.379842235911546e-05,0.5
801091650,372,0.0,8.256837729459909e-06,3.0
812D5A150,372,0.0,1.0608263805920497e-05,0.0
8000A08D0,373,0.0,3.379842235911546e-05,0.5
80B559610,374,0.0,8.256837729459909e-06,1.0
80F91E1B0,374,0.0,1.531111595884167e-05,0.0
8125BA620,375,0.0,8.256837729459909e-06,1.0
8125B4BE0,375,0.0,1.531111595884167e-05,0.0
8015D1580,376,0.0,8.256837729459909e-06,2.0
802645700,376,0.0,1.1783976844150791e-05,0.0
80CDF5260,377,0.0,1.531111595884167e-05,1.0
80CE134D0,377,0.0,1.5064373845411056e-05,1.0
8000BE950,268,0.0,8.256837729459909e-06,2.0
80D9F7800,268,0.0,1.2027103134006188e-05,0.0
80CA11030,378,0.0,8.256837729459909e-06,1.0
8104FB2A0,378,0.0,1.531111595884167e-05,0.0
80246C650,379,0.0,8.256837729459909e-06,1.0
804483110,379,0.0,1.531111595884167e-05,0.0
801DA7C80,380,0.0,8.256837729459909e-06,2.0
8103A5A00,380,0.0,1.1783976844150791e-05,0.0
80A8AC820,212,0.0,3.420609727605924e-05,0.3333333333333333
807F09BE0,381,0.0,3.379842235911546e-05,0.5
8075F7CD0,76,0.0,8.256837729459909e-06,1.0
80878C840,76,0.0,1.5365678097098132e-05,0.0
804FEB620,382,0.0,8.256837729459909e-06,2.0
805C5C5F0,382,0.0,1.1783976844150791e-05,0.0
801A91450,383,0.0,8.256837729459909e-06,1.0
80808F4C0,383,0.0,1.531111595884167e-05,0.0
807FC2170,384,0.0,1.531111595884167e-05,0.5
808746820,384,0.0,2.1871909961362203e-05,0.5
8060E2C20,385,0.0,8.256837729459909e-06,1.0
806AF2250,385,0.0,1.531111595884167e-05,0.5
800C37C20,91,0.0,8.304174679462898e-06,0.0
80F253BF0,386,0.0,8.256837729459909e-06,1.0
8146F1AD0,386,0.0,1.531111595884167e-05,0.0
80E8DAA20,387,0.0,8.256837729459909e-06,1.0
80EDE7830,387,0.0,1.531111595884167e-05,0.0
803810F10,388,0.0,1.5064373845411056e-05,0.5
8039A9B60,388,0.0,2.094261912507181e-05,0.5
8080F27C0,389,0.0,8.256837729459909e-06,1.0
808287080,389,0.0,1.531111595884167e-05,0.0
8131768E0,302,0.0,1.859151296010193e-05,0.0
80E4D55F0,390,0.0,8.256837729459909e-06,1.0
813A2C760,390,0.0,1.531111595884167e-05,0.0
805B50FB0,91,0.0,3.3935500306107245e-05,0.3333333333333333
80CCA3790,268,0.0,8.499964019315307e-06,1.5
80CE15240,268,0.0,1.0675305510280379e-05,0.0
8052F6900,391,0.0,8.256837729459909e-06,1.0
813DA1840,391,0.0,2.687673646186538e-05,0.6666666666666666
808396980,392,0.0,8.256837729459909e-06,2.0
8085E3860,392,0.0,1.1783976844150791e-05,0.0
806F19410,393,0.0,3.379842235911546e-05,0.5
810532DA0,394,0.0,8.256837729459909e-06,1.0
8114D1330,394,0.0,1.531111595884167e-05,0.0
801250B70,395,0.0,8.256837729459909e-06,2.0
805379940,395,0.0,1.1783976844150791e-05,0.0
80290E5E0,396,0.0,8.256837729459909e-06,1.0
802AE2930,396,0.0,1.531111595884167e-05,0.5
80A4DD3A0,397,0.0,8.256837729459909e-06,1.0
80A4D09A0,397,0.0,1.531111595884167e-05,0.0
803395FE0,398,0.0,1.4463470640261736e-05,0.5
80988E1F0,398,0.0,2.067010355106356e-05,0.0
80EA5D540,399,0.0,8.256837729459909e-06,1.0
80EC99100,399,0.0,1.531111595884167e-05,0.0
800AD1460,400,0.0,8.256837729459909e-06,2.0
8013513D0,400,0.0,1.1783976844150791e-05,0.0
806E7FE70,401,0.0,8.256837729459909e-06,2.0
813538370,401,0.0,1.1783976844150791e-05,0.0
8047AF8D0,402,0.0,1.4463470640261736e-05,1.0
8054D2170,402,0.0,1.4463470640261736e-05,0.0
804EE9BA0,403,0.0,8.256837729459909e-06,1.0
80B5AA630,403,0.0,1.531111595884167e-05,0.0
807403DB0,404,0.0,8.256837729459909e-06,1.0
8074047E0,404,0.0,1.531111595884167e-05,0.0
800D2AF20,405,0.0,8.256837729459909e-06,1.0
8051A8100,405,0.0,1.531111595884167e-05,0.0
806468CB0,406,0.0,1.531111595884167e-05,0.5
80648C110,406,0.0,2.1871909961362203e-05,0.5
80CDE6F90,407,0.0,8.256837729459909e-06,1.0
80CE458F0,407,0.0,1.531111595884167e-05,0.0
800AB44C0,408,0.0,8.256837729459909e-06,2.0
80077C370,408,0.0,1.1783976844150791e-05,0.0
80D455C20,409,0.0,1.4463470640261736e-05,0.5
81171C640,409,0.0,2.067010355106356e-05,0.0
804521600,410,0.0,8.256837729459909e-06,1.0
8063E4B30,410,0.0,1.531111595884167e-05,0.0
806DCB100,217,0.0,8.311101408147462e-06,0.0
8080F98E0,411,0.0,8.256837729459909e-06,2.0
8087766E0,411,0.0,1.1783976844150791e-05,0.0
800C122F0,412,0.0,8.256837729459909e-06,1.0
800C28720,412,0.0,1.531111595884167e-05,0.0
80E279D20,413,0.0,8.256837729459909e-06,1.0
80E279C80,413,0.0,1.531111595884167e-05,0.0
800E72B50,414,0.0,8.256837729459909e-06,1.0
80711E6F0,414,0.0,1.531111595884167e-05,0.0
80E4620E0,415,0.0,8.256837729459909e-06,1.0
80F236E80,415,0.0,1.531111595884167e-05,0.0
802A42E90,416,0.0,8.256837729459909e-06,1.0
80C8BFE00,416,0.0,1.531111595884167e-05,0.0
80F5C8AA0,1015,0.0,1.5164751289363407e-05,0.0
80179BDC0,417,0.0,8.256837729459909e-06,1.0
8017A6CB0,417,0.0,1.531111595884167e-05,0.5
804E57300,418,0.0,1.160058581925775e-05,1.5
8111960B0,91,0.0,8.304174679462898e-06,0.0
8050FB110,419,0.0,8.256837729459909e-06,2.0
804825DE0,419,0.0,1.1783976844150791e-05,0.5
80E828680,420,0.0,8.256837729459909e-06,1.0
80E8A0660,420,0.0,1.531111595884167e-05,0.0
8123A1780,421,0.0,8.256837729459909e-06,1.0
8123DB300,421,0.0,1.531111595884167e-05,0.0
8051E1480,422,0.0,3.379842235911546e-05,0.5
802C100A0,423,0.0,8.256837729459909e-06,1.0
80BCEDFB0,423,0.0,1.531111595884167e-05,0.0
8044BB5B0,424,0.0,8.256837729459909e-06,1.0
804722FA0,424,0.0,1.531111595884167e-05,0.0
801B08870,425,0.0,8.256837729459909e-06,1.0
8088ED240,425,0.0,1.531111595884167e-05,0.0
811F3FE30,426,0.0,3.379842235911546e-05,0.5
8016823A0,427,0.0,8.256837729459909e-06,1.0
80C7A7280,427,0.0,1.531111595884167e-05,0.0
80478A370,428,0.0,8.256837729459909e-06,1.0
808F34BF0,428,0.0,1.531111595884167e-05,0.0
80FD37E20,429,0.0,8.256837729459909e-06,3.0
8101433D0,429,0.0,1.0608263805920497e-05,0.0
800C59430,430,0.0,8.256837729459909e-06,1.0
805B7B0D0,430,0.0,1.531111595884167e-05,0.0
8060F5830,431,0.0,1.1783976844150791e-05,0.5
8060FD410,431,0.0,1.859151296010193e-05,0.0
8016CD0F0,432,0.0,8.256837729459909e-06,1.0
8022337D0,432,0.0,1.531111595884167e-05,0.0
8085BAE50,433,0.0,3.379842235911546e-05,0.5
802B2B3A0,434,0.0,8.256837729459909e-06,1.0
808DF9A40,434,0.0,1.531111595884167e-05,0.0
805910810,127,0.0,8.382936893425053e-06,0.0
800165530,435,0.0,1.1783976844150791e-05,0.5
801D7E5C0,435,0.0,1.859151296010193e-05,0.0
8037698C0,436,0.0,8.256837729459909e-06,1.0
80D04B400,436,0.0,1.531111595884167e-05,0.0
806504860,437,0.0,3.379842235911546e-05,0.5
803405BD0,438,0.0,8.256837729459909e-06,1.0
8032822A0,438,0.0,1.531111595884167e-05,0.0
801ECC5B0,439,0.0,8.256837729459909e-06,1.0
80D0E3AF0,439,0.0,1.531111595884167e-05,0.0
8097BAFD0,440,0.0,8.256837729459909e-06,1.0
80F7E3CC0,440,0.0,1.531111595884167e-05,0.0
803728D40,91,0.0,8.304174679462898e-06,0.0
80E833490,441,0.0,8.256837729459909e-06,2.0
80F2F09C0,441,0.0,1.1783976844150791e-05,0.0
8022BC0A0,442,0.0,8.256837729459909e-06,1.0
802C40A20,442,0.0,1.531111595884167e-05,0.0
80EE06440,443,0.0,8.256837729459909e-06,1.0
80F817FA0,443,0.0,1.531111595884167e-05,0.0
805B88A10,444,0.0,8.256837729459909e-06,1.0
8106CBB60,444,0.0,1.531111595884167e-05,0.0
812405B60,445,0.0,8.256837729459909e-06,1.0
812417A00,445,0.0,1.531111595884167e-05,0.0
8054B9690,91,0.0,8.304174679462898e-06,0.5
8065F4E90,446,0.0,3.379842235911546e-05,0.5
80433D470,447,0.0,3.379842235911546e-05,0.5
8135773F0,448,0.0,3.379842235911546e-05,0.5
801A59A90,91,0.0,8.304174679462898e-06,0.5
808BCC790,449,0.0,8.256837729459909e-06,1.0
80938EA90,449,0.0,1.531111595884167e-05,0.0
806631B40,450,0.0,8.256837729459909e-06,1.0
8097933B0,450,0.0,1.531111595884167e-05,0.0
8140193E1,451,0.0,8.256837729459909e-06,1.0
814020BF1,451,0.0,1.531111595884167e-05,0.0
807C46AA0,452,0.0,8.256837729459909e-06,2.0
808E60E20,452,0.0,1.1783976844150791e-05,0.0
811A3C5A0,91,0.0,8.304174679462898e-06,0.0
8003F0CC0,453,0.0,8.256837729459909e-06,2.0
80108E830,453,0.0,1.1783976844150791e-05,0.0
80C948D30,454,0.0,3.379842235911546e-05,0.5
80145A480,455,0.0,8.256837729459909e-06,1.0
804175100,455,0.0,2.7996897354453576e-05,0.0
80153AD90,456,0.0,8.256837729459909e-06,1.0
8024CA9D0,456,0.0,1.8838255073532552e-05,0.0
808666A90,457,0.0,8.256837729459909e-06,2.0
810774F90,457,0.0,1.1783976844150791e-05,0.0
80B0AB350,458,0.0,3.379842235911546e-05,0.5
800A4E3E0,459,0.0,8.256837729459909e-06,1.0
801CC5C60,459,0.0,1.531111595884167e-05,0.0
8072836E0,460,0.0,8.256837729459909e-06,1.0
807E88320,460,0.0,1.531111595884167e-05,0.0
803602280,461,0.0,8.256837729459909e-06,1.0
80E6073C0,461,0.0,1.531111595884167e-05,0.0
8105183B0,462,0.0,8.256837729459909e-06,1.0
813A79980,462,0.0,1.531111595884167e-05,0.0
80BF41DC0,76,0.0,8.311399867716372e-06,0.0
8012332D0,463,0.0,8.256837729459909e-06,1.0
810AD5800,463,0.0,1.531111595884167e-05,0.0
80C750A20,464,0.0,8.256837729459909e-06,1.0
80C917AD0,464,0.0,1.531111595884167e-05,0.0
80D1AB860,465,0.0,8.256837729459909e-06,2.0
8130BE480,465,0.0,1.1783976844150791e-05,0.0
805DD3350,466,0.0,8.256837729459909e-06,1.0
805E06310,466,0.0,1.531111595884167e-05,0.0
8020019B0,467,0.0,8.256837729459909e-06,1.0
807A0C6F0,467,0.0,1.531111595884167e-05,0.0
804706350,468,0.0,8.256837729459909e-06,1.0
80E92CCE0,468,0.0,1.531111595884167e-05,0.0
8048E16F0,469,0.0,8.256837729459909e-06,1.0
80B629E40,469,0.0,1.531111595884167e-05,0.0
80F35EDC0,1015,0.0,1.5411493402794023e-05,0.3333333333333333
800FDFE10,470,0.0,8.256837729459909e-06,1.0
80BB32A40,470,0.0,1.531111595884167e-05,0.0
80FD42D90,471,0.0,8.256837729459909e-06,2.0
80FD660D0,471,0.0,1.1783976844150791e-05,0.0
8021A64D0,472,0.0,8.256837729459909e-06,1.0
80B842A50,472,0.0,1.531111595884167e-05,0.0
80F092620,473,0.0,8.256837729459909e-06,1.0
80F108BF0,473,0.0,1.531111595884167e-05,0.0
801D198A0,91,0.0,8.304174679462898e-06,0.0
80049F920,474,0.0,8.256837729459909e-06,1.0
805B5EE90,474,0.0,1.531111595884167e-05,0.0
8060DF9C0,217,0.0,8.256837729459909e-06,3.0
80641E950,217,0.0,1.066252748460805e-05,0.0
8061011F0,475,0.0,8.256837729459909e-06,2.0
806104DC0,475,0.0,1.1783976844150791e-05,0.0
81343B741,476,0.0,1.531111595884167e-05,0.5
813D6A861,476,0.0,2.1871909961362203e-05,0.0
805D975B0,127,0.0,1.543721512280681e-05,0.0
805331AB0,477,0.0,8.256837729459909e-06,1.0
807867AE0,477,0.0,1.531111595884167e-05,0.0
8069A4E10,478,0.0,3.379842235911546e-05,0.5
80209E3B0,479,0.0,8.256837729459909e-06,1.0
802B1E400,479,0.0,1.531111595884167e-05,0.0
800A6F850,480,0.0,8.256837729459909e-06,1.0
8016D53C0,480,0.0,1.531111595884167e-05,0.0
805D48CF0,210,0.0,1.1783976844150791e-05,0.5
80507F080,481,0.0,8.256837729459909e-06,1.0
80C22EAC0,481,0.0,1.531111595884167e-05,0.0
8103561C0,482,0.0,8.256837729459909e-06,1.0
81067EC80,482,0.0,1.531111595884167e-05,0.0
8065B3000,483,0.0,1.531111595884167e-05,0.5
806614C60,483,0.0,2.1871909961362203e-05,1.0
805139EF0,484,0.0,1.531111595884167e-05,0.5
81234A430,484,0.0,2.1871909961362203e-05,0.0
809A20490,76,0.0,8.311399867716372e-06,0.5
80796AD90,76,0.0,1.5351771242376274e-05,0.0
811EC3910,485,0.0,8.256837729459909e-06,1.0
8127F8370,485,0.0,1.531111595884167e-05,0.0
80AACF2D0,486,0.0,8.256837729459909e-06,1.0
812621C40,486,0.0,1.531111595884167e-05,0.0
80041F1C0,487,0.0,8.256837729459909e-06,1.0
8092D8560,487,0.0,1.531111595884167e-05,0.0
80E18C520,488,0.0,8.256837729459909e-06,1.0
80E286A50,488,0.0,1.531111595884167e-05,0.0
808167C50,489,0.0,1.531111595884167e-05,0.5
8121A66C0,489,0.0,2.1871909961362203e-05,0.0
802D07400,490,0.0,1.4463470640261736e-05,1.0
8090A61C0,491,0.0,2.236539418822343e-05,0.3333333333333333
8090A6F60,491,0.0,2.8432703963882726e-05,0.0
80E4AB830,492,0.0,3.379842235911546e-05,0.5
808415B30,32,0.0,8.300382656801772e-06,1.0
800676BD0,493,0.0,8.256837729459909e-06,2.0
